Sample_Path,Cluster
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_148.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_871.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_505.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_257.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_559.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_901.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_619.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_897.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_775.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_889.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_785.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_582.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_822.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_41.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_780.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_824.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_900.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_31.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_959.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_618.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_306.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_955.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_174.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_44.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_65.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_38.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_608.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_510.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_569.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_120.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_369.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_895.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_281.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_513.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_575.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_725.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_746.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_737.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_425.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_75.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_86.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_302.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_478.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_869.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_685.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_259.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_640.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_866.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_650.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_198.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_587.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_653.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_878.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_285.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_609.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_797.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_916.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_807.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_81.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_186.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_81.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_410.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_471.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_316.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_423.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_430.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_828.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_958.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_646.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_875.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_327.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_949.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_435.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_11.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_315.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_50.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_33.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_942.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_689.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_61.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_550.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_492.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_374.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_882.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_905.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_731.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_667.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_763.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_100.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_63.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_450.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_474.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_716.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_618.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_470.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_193.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_846.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_996.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_157.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_641.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_975.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_732.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_333.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_445.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_773.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_196.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_257.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_297.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_480.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_267.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_679.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_646.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_874.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_841.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_555.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_44.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_180.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_948.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_640.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_501.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_347.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_942.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_548.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_657.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_258.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_1.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_46.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_488.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_449.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_822.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_128.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_667.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_304.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_927.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_710.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_211.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_102.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_903.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_353.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_7.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_128.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_417.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_117.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_246.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_200.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_429.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_99.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_604.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_684.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_597.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_718.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_109.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_94.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_721.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_150.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_674.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_539.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_162.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_556.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_452.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_143.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_985.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_359.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_339.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_869.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_822.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_541.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_768.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_486.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_819.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_612.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_306.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_79.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_42.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_840.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_386.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_998.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_603.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_643.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_340.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_793.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_909.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_866.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_800.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_886.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_589.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_290.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_358.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_755.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_68.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_121.png,1
